
kp,t_ms,sp,rpm,pwm
700.0,6719,30,-2.4,4095
700.0,6779,30,21.9,4095
700.0,6839,30,36.5,-4095
700.0,6899,30,29.2,545
700.0,6959,30,14.6,4095
700.0,7019,30,4.9,4095
700.0,7079,30,34.1,-2864
700.0,7139,30,39.0,-4095
700.0,7199,30,9.7,4095
700.0,7259,30,0.0,4095
700.0,7319,30,29.2,545
700.0,7379,30,46.3,-4095
700.0,7439,30,2.4,4095
700.0,7499,30,12.2,4095
700.0,7559,30,34.1,-2864
700.0,7619,30,39.0,-4095
700.0,7679,30,21.9,4095
700.0,7739,30,0.0,4095
700.0,7799,30,43.8,-4095
700.0,7859,30,41.4,-4095
700.0,7919,30,9.7,4095
700.0,7979,30,7.3,4095
700.0,8039,30,39.0,-4095
700.0,8099,30,26.8,2250
700.0,8159,30,14.6,4095
700.0,8219,30,4.9,4095
700.0,8279,30,31.7,-1159
700.0,8339,30,46.3,-4095
700.0,8399,30,-2.4,4095
700.0,8459,30,21.9,4095
700.0,8519,30,34.1,-2864
700.0,8579,30,36.5,-4095
700.0,8639,30,21.9,4095
700.0,8699,30,-2.4,4095
700.0,8759,30,41.4,-4095
700.0,8819,30,43.8,-4095
700.0,8879,30,12.2,4095
700.0,8939,30,9.7,4095
700.0,8999,30,39.0,-4095
700.0,9059,70,34.1,4095
700.0,9119,70,60.9,4095
700.0,9179,70,77.9,-4095
700.0,9239,70,63.3,4095
700.0,9299,70,43.8,4095
700.0,9359,70,73.1,-2136
700.0,9419,70,75.5,-3841
700.0,9479,70,68.2,1273
700.0,9539,70,41.4,4095
700.0,9599,70,65.7,2977
700.0,9659,70,73.1,-2136
700.0,9719,70,68.2,1273
700.0,9779,70,58.4,4095
700.0,9839,70,53.6,4095
700.0,9899,70,73.1,-2136
700.0,9959,70,73.1,-2136
700.0,10019,70,68.2,1273
700.0,10079,70,65.7,2977
700.0,10139,70,58.4,4095
700.0,10199,70,53.6,4095
700.0,10259,70,73.1,-2136
700.0,10319,70,65.7,2977
700.0,10379,70,46.3,4095
700.0,10439,70,65.7,2977
700.0,10499,70,73.1,-2136
700.0,10559,70,68.2,1273
700.0,10619,70,56.0,4095
700.0,10679,70,65.7,2977
700.0,10739,70,75.5,-3841
700.0,10799,70,68.2,1273
700.0,10859,70,41.4,4095
700.0,10919,70,65.7,2977
700.0,10979,70,75.5,-3841
700.0,11039,70,63.3,4095
700.0,11099,70,46.3,4095
700.0,11159,70,73.1,-2136
700.0,11219,70,75.5,-3841
700.0,11279,70,70.6,-432
700.0,11339,70,41.4,4095
700.0,11399,70,65.7,2977
700.0,11459,70,75.5,-3841
700.0,11519,70,65.7,2977
700.0,11579,70,43.8,4095
700.0,11639,70,68.2,1273
700.0,11699,70,73.1,-2136
700.0,11759,70,68.2,1273
700.0,11819,70,46.3,4095
700.0,11879,70,65.7,2977
700.0,11939,70,73.1,-2136
700.0,11999,70,60.9,4095
700.0,12059,30,19.5,4095
700.0,12119,30,34.1,-2864
700.0,12179,30,39.0,-4095
700.0,12239,30,24.4,3955
700.0,12299,30,2.4,4095
700.0,12359,30,36.5,-4095
700.0,12419,30,36.5,-4095
700.0,12479,30,21.9,4095
700.0,12539,30,0.0,4095
700.0,12599,30,43.8,-4095
700.0,12659,30,43.8,-4095
700.0,12719,30,-2.4,4095
700.0,12779,30,24.4,3955
700.0,12839,30,34.1,-2864
700.0,12899,30,41.4,-4095
700.0,12959,30,24.4,3955
700.0,13019,30,-2.4,4095
700.0,13079,30,41.4,-4095
700.0,13139,30,41.4,-4095
700.0,13199,30,12.2,4095
700.0,13259,30,9.7,4095
700.0,13319,30,36.5,-4095
700.0,13379,30,34.1,-2864
700.0,13439,30,17.0,4095
700.0,13499,30,0.0,4095
700.0,13559,30,41.4,-4095
700.0,13619,30,43.8,-4095
700.0,13679,30,12.2,4095
700.0,13739,30,12.2,4095
700.0,13799,30,41.4,-4095
700.0,13859,30,34.1,-2864
700.0,13919,30,17.0,4095
700.0,13979,30,0.0,4095
700.0,14039,30,41.4,-4095
700.0,14099,30,43.8,-4095
700.0,14159,30,12.2,4095
700.0,14219,30,12.2,4095
700.0,14279,30,39.0,-4095
700.0,14339,30,34.1,-2864
700.0,14399,30,17.0,4095
700.0,14459,30,-2.4,4095
700.0,14519,30,41.4,-4095
700.0,14579,30,43.8,-4095
700.0,14639,30,12.2,4095
700.0,14699,30,2.4,4095
700.0,14759,30,31.7,-1159
700.0,14819,30,46.3,-4095
700.0,14879,30,-2.4,4095
700.0,14939,30,21.9,4095
700.0,14999,30,36.5,-4095

